sent_time,raw_chat_message,processed_chat_message,cluster_num,x,y
00:05:20.189000,corpsehusbandssimp subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:20.247000,POGGGGGGG,po\1\1,7,-0.98034436,-0.7328046
00:05:20.324000,atlazuko gifted a Tier 1 sub to courtneypaige! This is their first Gift Sub in the channel!,gifted tier 1 sub ! gift channel,5,1.535988,-0.32894835
00:05:20.629000,xxrlma subscribed at Tier 1.,xx subscribed tier 1 .,5,1.6209271,-1.3608027
00:05:20.675000,SelinIsLive subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:21.120000,hajmecoree subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:21.185000,EmilypfNova subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:21.346000,lxperez extended their Tier 1 subscription through May!,lx perez extended tier 1 subscription !,5,1.3538278,-0.14355615
00:05:21.434000,youvvish gifted a Tier 1 sub to zollish! This is their first Gift Sub in the channel!,gifted tier 1 sub ! gift channel,5,1.535988,-0.32894835
00:05:21.725000,sjlove_22 subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:21.889000,Tayyland subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:22.009000,anna_lynn0 subscribed at Tier 2.,subscribed tier 2 .,5,1.6000748,-1.370252
00:05:22.062000,maudvbx gifted a Tier 1 sub to lyzaemma1! This is their first Gift Sub in the channel!,gifted tier 1 sub ! gift channel,5,1.535988,-0.32894835
00:05:22.363000,yunniiverse subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:22.377000,PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp,PogChamp,3,-0.8278985,-1.2376102
00:05:22.394000,YY,yy,7,-0.8630479,-0.4112438
00:05:22.396000,ILL MAKE POPCORN @ 3 MINS,ill popcorn @ 3 mins,6,1.4064268,0.912796
00:05:22.401000,QUACKITY,quackity,0,-0.90417325,-0.48883903
00:05:22.408000,hii,hii,2,-0.81672263,-0.5187334
00:05:22.423000,WIGGLY,wiggly,9,-0.74409,-0.03681747
00:05:22.430000,Omggg POG,om\1\1 pog,6,-0.6484402,-0.042661063
00:05:22.449000,LETS GOOOOOOOO,lets g\1\1,6,-0.18677782,0.6456002
00:05:22.730000,POGGG LETS GOOOOO,po\1\1 lets g\1\1,6,-0.023196386,0.44349295
00:05:22.898000,ambergambers subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:22.916000,kristinanotwithac subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:23.081000,"kbochin430 subscribed with Prime. They've subscribed for 2 months, currently on a 2 month streak!","subscribed prime . they've 2 months , currently month streak !",5,2.383303,0.48077586
00:05:23.156000,ilikeshro0mz subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:23.379000,puuur5 subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:23.411000,anna_contre_ subscribed at Tier 1.,_ subscribed tier 1 .,5,1.6179107,-1.3021417
00:05:23.653000,"em_rey24 subscribed with Prime. They've subscribed for 4 months, currently on a 4 month streak! POGGGGGGGGG","subscribed prime . they've 4 months , currently month streak ! po\1\1",5,2.3626404,0.47428975
00:05:23.754000,yoitsrebeca subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:23.754000,"emopotato09 subscribed at Tier 1. They've subscribed for 2 months, currently on a 1 month streak! Ooo yuh get it I guess","subscribed tier 1 . they've 2 months , currently month streak ! \1\1 yuh guess",5,2.3917365,0.6119366
00:05:24.036000,mauvemoon_ subscribed at Tier 1.,_ subscribed tier 1 .,5,1.6179107,-1.3021417
00:05:24.065000,bravelittleant44 subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:24.081000,"Katzyyy_ subscribed at Tier 1. They've subscribed for 3 months, currently on a 1 month streak! :)","katz\1\1 _ subscribed tier 1 . they've 3 months , currently month streak ! :)",5,2.3713908,0.508043
00:05:24.244000,drhabit gifted a Tier 1 sub to g0ldnt0ch! They have given 3 Gift Subs in the channel!,gifted tier 1 sub ! given 3 gift subs channel,5,1.8305187,-0.19011766
00:05:24.394000,mewtymewt subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:24.514000,apolliniss gifted a Tier 1 sub to macamilita! This is their first Gift Sub in the channel!,gifted tier 1 sub ! gift channel,5,1.535988,-0.32894835
00:05:24.600000,Evostellar subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:24.634000,scarl3ttart subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:24.636000,2dm4r subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:24.918000,bonnieemoon subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:25.026000,simon_rams subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:25.064000,Wolf_Kyro subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:25.115000,bre3zzlies subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:25.353000,"clericalcrow subscribed at Tier 1. They've subscribed for 2 months, currently on a 1 month streak! lets gooo","subscribed tier 1 . they've 2 months , currently month streak ! lets g\1\1",5,2.3895626,0.63455594
00:05:25.353000,sxykitOof,sx,3,-0.85390455,-0.44952372
00:05:25.394000,crystalandrea20017 gifted a Tier 1 sub to julesratner! This is their first Gift Sub in the channel!,gifted tier 1 sub ! gift channel,5,1.535988,-0.32894835
00:05:25.404000,Looks like I am not sleeping after all lol,looks like sleeping lol,4,0.6020109,2.0873306
00:05:25.413000,lore,lore,9,-0.77404016,-0.20272571
00:05:25.432000,OMG,omg,7,-0.9166415,0.37547088
00:05:25.439000,l0serlee subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:25.485000,had to use my moms amazon lol this was the brekaing point,use moms amazon lol brekaing point,4,1.0790061,1.0075792
00:05:25.529000,whynotannika subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:25.577000,missgabrielala subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:25.682000,"haileyricker subscribed with Prime. They've subscribed for 4 months, currently on a 4 month streak! let’s gooooo","subscribed prime . they've 4 months , currently month streak ! let ’ s g\1\1",5,2.7361028,1.5853845
00:05:25.930000,lemonguts subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:26.177000,pachimarissa subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:26.221000,batberries subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:26.382000,masky_plays subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:26.514000,zeerograviity subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:27.026000,Acechilla subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:27.267000,mangoflavordwtr subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:27.565000,cococookie665 subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:27.617000,marshall_cos subscribed at Tier 1. They've subscribed for 2 months! pog! 2 months,subscribed tier 1 . they've 2 months ! pog,5,2.0411618,-0.45361087
00:05:27.776000,blairboges subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:27.795000,Afrophoria subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:27.915000,"briii____ subscribed at Tier 1. They've subscribed for 4 months, currently on a 1 month streak! yuh man","br\1\1 \1\1 subscribed tier 1 . they've 4 months , currently month streak ! yuh man",5,2.3416288,0.52485657
00:05:28.154000,yeehaw125 subscribed at Tier 1. They've subscribed for 3 months! :],subscribed tier 1 . they've 3 months ! :],5,2.0485983,-0.39655885
00:05:28.182000,lunarkian subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:28.331000,its_grace101 subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:28.370000,"pl_uto_ subscribed at Tier 1. They've subscribed for 2 months, currently on a 1 month streak!","_ subscribed tier 1 . they've 2 months , currently month streak !",5,2.3719358,0.51349664
00:05:28.478000,LukeDyson subscribed with Prime. They've subscribed for 3 months! bought prime on accident so might as well sub here lol,subscribed prime . they've 3 months ! bought accident sub lol,5,2.343142,0.32206672
00:05:28.536000,valpoooooo subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:28.555000,HASNT STARTED YET BTW!! DW IF ITS NOT LOADED FOR YOU,started btw ! dw loaded,4,0.6030878,1.0052181
00:05:28.584000,rioting_trio subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:28.687000,;,;,3,-0.7139679,-1.1146739
00:05:29.295000,CommanderHoney subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:29.370000,spicysav subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:29.458000,jackr67 subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:30.240000,"itiscocoa subscribed with Prime. They've subscribed for 4 months, currently on a 1 month streak! YOO IM SUPER EXCITED","subscribed prime . they've 4 months , currently 1 month streak ! yoo im super excited",5,2.5988884,1.048077
00:05:30.377000,Caesyum subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:30.567000,wallman35 subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:30.656000,egwhites subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:30.661000,"k_mckee16 subscribed at Tier 1. They've subscribed for 2 months, currently on a 1 month streak!","subscribed tier 1 . they've 2 months , currently month streak !",5,2.3554122,0.48036492
00:05:30.807000,magic2903 subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:30.956000,z0inked subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:31.108000,exoducious subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:31.187000,Inanna94 subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:31.194000,MaarzLive subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:31.254000,nhokmeotramanh subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:31.336000,rubicatala gifted a Tier 1 sub to macey0325! They have given 17 Gift Subs in the channel!,gifted tier 1 sub ! given 17 gift subs channel,5,1.767548,-0.109147
00:05:31.398000,CrazyPigCarrots subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:31.451000,mirkiee gifted a Tier 1 sub to hiCataliena! This is their first Gift Sub in the channel!,gifted tier 1 sub ! gift channel,5,1.535988,-0.32894835
00:05:31.456000,SOMEONE GIFT ME PLEASE IM BROKE,gift im broke,8,0.83365583,2.043933
00:05:31.458000,I’m so excited woooooo,’ m excited w\1\1,4,1.3055015,2.472365
00:05:31.562000,let’s gooooo,let ’ s g\1\1,4,1.1245517,2.817928
00:05:31.846000,scarlett_wintle subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:31.874000,AYO YOU TAKING SONG REQUESTS THIS IS GONNA BE A WHILE,ayo taking song requests gonna,4,1.3182682,1.6179305
00:05:32.439000,"uhhsoph subscribed at Tier 1. They've subscribed for 3 months, currently on a 1 month streak! YES","subscribed tier 1 . they've 3 months , currently month streak ! yes",5,2.362094,0.49220252
00:05:32.447000,cadetmarvin subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:33.059000,"nattsaa subscribed at Tier 1. They've subscribed for 2 months, currently on a 1 month streak! LETSSS GOO","subscribed tier 1 . they've 2 months , currently month streak ! let\1\1 goo",5,2.3583612,0.5036191
00:05:33.434000,duhhitsdannii subscribed at Tier 1. They've subscribed for 2 months! YAYYY,subscribed tier 1 . they've 2 months ! ya\1\1,5,2.0402222,-0.4613207
00:05:33.447000,Blackwolfang subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:33.863000,"natycroc subscribed with Prime. They've subscribed for 2 months, currently on a 1 month streak! letsgooooooooooooooo","subscribed prime . they've 2 months , currently 1 month streak ! letsg\1\1",5,2.4234688,0.43113685
00:05:34.250000,bluesock13 subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:34.389000,panicattheeverywhere22 subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:34.401000,WOWOWOOWOWOW,wowowoowowow,5,-0.88483256,-0.56325155
00:05:34.466000,OOP IPPLKSHEUUS,oop,1,-0.9543772,-0.07053807
00:05:34.470000,yomchi_ subscribed at Tier 1.,_ subscribed tier 1 .,5,1.6179107,-1.3021417
00:05:34.473000,hqneypie subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:34.480000,LETS GOOOO,lets g\1\1,6,-0.18677782,0.6456002
00:05:34.482000,SOMEONE GIFT ME A SUB PLEASE IM BEGGING,gift sub im begging,8,1.1139009,1.4887675
00:05:34.519000,Hiii,h\1\1,7,-0.8622927,-0.21957262
00:05:34.607000,k8_971 subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:34.709000,"hwallbit subscribed at Tier 1. They've subscribed for 3 months, currently on a 1 month streak!","subscribed tier 1 . they've 3 months , currently month streak !",5,2.3558655,0.47245654
00:05:34.762000,bayyyiley subscribed at Tier 1. They've subscribed for 2 months!,subscribed tier 1 . they've 2 months !,5,2.0403335,-0.47224623
00:05:34.911000,icedtea346 subscribed at Tier 1. They've subscribed for 2 months! WOO LETS GO 2 MONTHS,subscribed tier 1 . they've 2 months ! woo lets,5,2.105049,-0.13882607
00:05:35.103000,bella_p06 subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:35.127000,"itsjustlauren09 subscribed at Tier 1. They've subscribed for 3 months, currently on a 1 month streak!","subscribed tier 1 . they've 3 months , currently month streak !",5,2.3558655,0.47245654
00:05:35.274000,bigchicken696 subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:35.278000,zeejacobs subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:35.334000,jayleneee3 subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:35.632000,starfools subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:35.670000,maple_syrup24 subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:35.819000,kateAHHHH subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:35.910000,elizabethgn subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:35.992000,toast_er242 subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:36.303000,"itsmistrene subscribed at Tier 1. They've subscribed for 3 months, currently on a 3 month streak! not the best time for this","subscribed tier 1 . they've 3 months , currently month streak ! best time",5,2.4293513,0.6539282
00:05:36.547000,ramea__ subscribed with Prime.,__ subscribed prime .,5,1.5149024,-1.1918205
00:05:36.744000,KaloooHQ subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:36.776000,abbeymd subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:36.892000,legendkairo subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:36.918000,kaitlyn_thompson77 subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:37.048000,kxxie333 subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:37.377000,HEYYY,he\1\1,0,-0.90935946,-0.24205741
00:05:37.459000,THIS IS THE WORST TIMING OMG BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump,worst timing omg BibleThump,4,0.21730605,0.84120935
00:05:37.478000,"b3anspr0uts_ subscribed at Tier 1. They've subscribed for 2 months, currently on a 1 month streak! LETS GOOOOOOOOO","_ subscribed tier 1 . they've 2 months , currently month streak ! lets g\1\1",5,2.4053698,0.6519228
00:05:37.488000,PowerUpL TPcrunchyroll PowerUpR,PowerUpL PowerUpR,3,-0.7915704,-0.63151795
00:05:37.574000,WHATS GOING ON NNM,whats going nnm,4,0.5589976,1.3748049
00:05:37.586000,jackie_love_pie subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:37.586000,hiiii chat,h\1\1 chat,4,-0.091018826,-0.13386475
00:05:37.620000,MY LOBE,lobe,7,-0.86467063,0.0094747525
00:05:37.627000,LETS FUCKING GOOOO,lets fucking g\1\1,6,0.116726086,1.2249308
00:05:37.637000,IM SO EXCURED,im,8,-0.520748,1.9286264
00:05:37.692000,wooo,w\1\1,0,-0.9365789,-0.4140073
00:05:37.697000,ITS GOING DOWN FOR REAL,going real,4,0.19502106,1.4600084
00:05:37.839000,"OpheliaPrime subscribed at Tier 1. They've subscribed for 2 months, currently on a 1 month streak! emmesmes only","subscribed tier 1 . they've 2 months , currently month streak !",5,2.3554122,0.48036492
00:05:37.968000,emismystical gifted a Tier 1 sub to netherdanny! They have given 15 Gift Subs in the channel!,gifted tier 1 sub ! given 15 gift subs channel,5,1.8537053,-0.21639997
00:05:38.045000,"nuggetelyssa subscribed at Tier 1. They've subscribed for 2 months, currently on a 1 month streak! WOOOO","subscribed tier 1 . they've 2 months , currently month streak ! w\1\1",5,2.3552656,0.48154363
00:05:38.062000,DeadssEnding subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:38.130000,novabirdd subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:38.156000,saladprincess is gifting 5 Tier 1 Subs to QuackityHQ's community! They've gifted a total of 50 in the channel!,gifting 5 tier 1 subs community ! they've gifted total 50 channel,5,1.9911923,-0.015367299
00:05:38.173000,chrisjenisthename subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:38.334000,imamess8 subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:38.444000,rryunin subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:38.615000,vivieon subscribed with Prime.,viv subscribed prime .,5,1.6458774,-0.9642703
00:05:38.740000,ashh1eyy subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:39.016000,emilywoodworth subscribed at Tier 1. They've subscribed for 2 months! Ayyyyo,subscribed tier 1 . they've 2 months ! a\1\1o,5,2.0418158,-0.457211
00:05:39.081000,yourmcswagmom subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:39.326000,saladprincess gifted a Tier 1 sub to inkywastakenwastaken!,gifted tier 1 sub !,5,1.3091435,-0.7082778
00:05:39.345000,saladprincess gifted a Tier 1 sub to Rooszel!,gifted tier 1 sub !,5,1.3091435,-0.7082778
00:05:39.404000,saladprincess gifted a Tier 1 sub to SuperJMF_!,gifted tier 1 sub _ !,5,1.3747582,-0.5811731
00:05:39.468000,oollaf subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:39.521000,saladprincess gifted a Tier 1 sub to oakygn!,gifted tier 1 sub !,5,1.3091435,-0.7082778
00:05:39.531000,saladprincess gifted a Tier 1 sub to rosysugar!,gifted tier 1 sub !,5,1.3091435,-0.7082778
00:05:39.656000,4vuh subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:39.694000,giannab1034 subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:39.858000,clem__gaming subscribed at Tier 1. They've subscribed for 2 months!,subscribed tier 1 . they've 2 months !,5,2.0403335,-0.47224623
00:05:39.934000,"calewfornia subscribed at Tier 1. They've subscribed for 6 months, currently on a 6 month streak!","subscribed tier 1 . they've 6 months , currently month streak !",5,2.335513,0.48257118
00:05:40.057000,braelynxxtulip subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:40.250000,"rose888999 subscribed with Prime. They've subscribed for 5 months, currently on a 5 month streak! 5 months!!","subscribed prime . they've 5 months , currently month streak !",5,2.4085114,0.46478337
00:05:40.499000,ISTG IF MY IPAD DIES OR I FALL ASLEEPPPPPP,istg ipad dies fall aslee\1\1,4,0.5462323,1.1251945
00:05:40.533000,TombRaid TombRaid,tombraid,2,-0.8833482,-0.63137734
00:05:40.548000,WavedTerror1855 subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:40.600000,c4it1yn subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:40.656000,my parents are fighting so im happy youre streaming,parents fighting im happy youre streaming,8,1.2403975,2.1014874
00:05:40.696000,quackyAHAAAA quackyAHAAAA quackyAHAAAA quackyCutey quackyCutey LETS GO,lets,0,-0.8946313,0.65293664
00:05:40.725000,IM NOT CAUGHT UP NOOOO,im caught n\1\1,8,0.76331264,1.9680564
00:05:40.783000,wooo,w\1\1,0,-0.9365789,-0.4140073
00:05:40.858000,rogueshadowwolf12 subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:41.168000,"muddlepuddles subscribed at Tier 1. They've subscribed for 4 months, currently on a 4 month streak! 4 MONTHS LETS GOOOO !!! HYPE","subscribed tier 1 . they've 4 months , currently month streak ! lets g\1\1 hype",5,2.370879,0.65326464
00:05:41.790000,ayo420guccigang subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:41.834000,dana_mtzz subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:41.884000,uumbrellaa subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:42.002000,hannimai subscribed with Prime. They've subscribed for 2 months! HAPPY BIRTHDAY Q,subscribed prime . they've 2 months ! happy birthday q,5,2.191698,0.16515559
00:05:42.093000,lasagnaleoo subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:42.221000,evaruinseverything subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:42.286000,itzjustmolzxo subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:42.358000,siredazes subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:42.567000,lilblvsh subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:42.740000,chelemi98 subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:42.803000,maddiepeterss subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:43.384000,Hi,hi,2,-0.75796497,0.003295664
00:05:43.387000,YESSSSSSS,ye\1\1,0,-0.9391511,0.01566428
00:05:43.399000,YEAA,yeaa,0,-0.9540749,-0.10584195
00:05:43.401000,POP OFF RICH PEOPLE,pop rich people,4,0.4138497,1.9187679
00:05:43.410000,Squid1 Squid2 Squid3 Squid4,squid1 Squid2 squid3 Squid4,5,-0.4842242,-0.54254615
00:05:43.413000,POG,pog,9,-0.8925203,-0.1677016
00:05:43.483000,allidoisbig subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:43.490000,LOR?,lor ?,6,-0.3746911,-0.18661474
00:05:43.553000,s DVD res f gnu,s dvd res f gnu,4,0.5192634,0.95608324
00:05:43.565000,Kappa,Kappa,3,-0.798398,-0.72676367
00:05:43.569000,HI CHAT,hi chat,4,-0.06311953,0.15572278
00:05:43.831000,gonetoseeruby subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:43.889000,briannap3rez subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:44.040000,fmubuln subscribed at Tier 1. They've subscribed for 3 months! LETS GO BIG Q,subscribed tier 1 . they've 3 months ! lets big q,5,2.2058952,0.14913343
00:05:44.053000,lexi_doh gifted a Tier 1 sub to madstheprincess! This is their first Gift Sub in the channel!,gifted tier 1 sub ! gift channel,5,1.535988,-0.32894835
00:05:44.132000,"anjiej_ subscribed at Tier 1. They've subscribed for 5 months, currently on a 5 month streak! LETS GO","_ subscribed tier 1 . they've 5 months , currently month streak ! lets",5,2.4197297,0.6332035
00:05:44.706000,Juliet_leilani subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:44.930000,natboo_ subscribed with Prime.,_ subscribed prime .,5,1.5033219,-1.2838817
00:05:45.035000,emmacda subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:45.254000,eris_the_cookie subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:45.487000,greenteabryce subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:45.636000,de_tyl3r subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:45.706000,akaMac13 subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:45.805000,CupidSpinner subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:46.201000,bellanotf0und subscribed with Prime. They've subscribed for 2 months! 2 MONTHS POG,subscribed prime . they've 2 months ! pog,5,2.0629284,-0.39764374
00:05:46.310000,limbo_4xl subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:46.367000,funkynymph subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:46.483000,acedisgrace01 subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
00:05:46.536000,"estefanirgarcia subscribed with Prime. They've subscribed for 4 months, currently on a 1 month streak! LETS GOO","subscribed prime . they've 4 months , currently 1 month streak ! lets goo",5,2.4463215,0.58939075
00:05:46.591000,i’m so excited,’ m excited,8,1.1975362,2.5546918
00:05:46.607000,<3 <3 <3,<3,2,-0.75710875,-1.2314167
00:05:46.612000,Pog,Pog,9,-0.85541636,0.019020349
00:05:46.627000,LETTTTSSS GIOOOOOOOOOOOO LETTTTSSS GIOOOOOOOOOOOO LETTTTSSS GIOOOOOOOOOOOO LETTTTSSS GIOOOOOOOOOOOO LETTTTSSS GIOOOOOOOOOOOO LETTTTSSS GIOOOOOOOOOOOO LETTTTSSS GIOOOOOOOOOOOO LETTTTSSS GIOOOOOOOOOOOO,le\1\1\1\1 gi\1\1,6,-0.7000438,-0.5373345
00:05:46.627000,WOOOOO,w\1\1,0,-0.9365789,-0.4140073
00:05:46.644000,R,r,9,-0.56591845,0.37454045
00:05:46.644000,pog,pog,9,-0.8925203,-0.1677016
00:05:46.648000,POGGGG,po\1\1,7,-0.98034436,-0.7328046
00:05:46.776000,GEORGE????,george ?,6,-0.2665111,0.13970448
00:05:47.166000,Siobhan40 subscribed with Prime. They've subscribed for 2 months! ayo poggers,subscribed prime . they've 2 months ! ayo poggers,5,2.0657969,-0.37448552
00:05:47.175000,nutaliee subscribed with Prime.,subscribed prime .,5,1.448878,-1.551945
00:05:47.180000,swaggiies subscribed at Tier 1. They've subscribed for 2 months! BIG Q,subscribed tier 1 . they've 2 months ! big q,5,2.1572778,-0.08898959
00:05:47.189000,marin4736 subscribed at Tier 1. They've subscribed for 2 months!,subscribed tier 1 . they've 2 months !,5,2.0403335,-0.47224623
00:05:47.317000,IggyTehImp subscribed at Tier 1.,subscribed tier 1 .,5,1.5720496,-1.5476413
